"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000251381.8",10.7703860055122,1.30106664118625,0.396633708518,3.2802724862887,0.00103706871401396,0.00363203370510221
"ENSG00000251468.2",2.9326988850413,4.28049894623736,1.06861038207333,4.00566849999367,6.18423299896678e-05,0.000273326450258011
"ENSG00000251493.5",10.1566588180255,-2.90857404712082,0.485451760051364,-5.99147904379434,2.07941124072279e-09,1.53266213130197e-08
"ENSG00000251548.1",91.2977542568519,-1.05215687567368,0.167631998381303,-6.27658732123684,3.46085053955705e-10,2.72386438987353e-09
"ENSG00000251584.2",4.71600189086678,2.39500249998869,0.702256457686206,3.41043855670583,0.00064858496123701,0.0023704560989964
"ENSG00000251593.1",102.955596699719,-1.75443381962737,0.143050950416883,-12.264398205776,1.40653369830296e-34,3.30173668934675e-33
"ENSG00000251595.7",24.9813265392018,-1.18413504878326,0.325006156084176,-3.64342344480567,0.000269035695694517,0.00106636038665904
"ENSG00000251600.8",2.06201662010694,2.48353143488023,1.0097573009604,2.45953303087593,0.0139117895309984,0.0365332032694951
"ENSG00000251621.1",17.9138711622003,6.35513432247644,0.955179783041957,6.65333839273405,2.86518394274048e-11,2.47418465870069e-10
"ENSG00000251634.2",8.37583461506629,-1.20958982732642,0.481706618490967,-2.51105087805452,0.0120372346825294,0.0321530301415779
"ENSG00000251661.3",33.3932493697851,-1.82677912481608,0.237556321482908,-7.68987797677913,1.47275419921905e-14,1.57294354676608e-13
"ENSG00000251664.5",563.349343718355,-2.38348576350338,0.096757665280667,-24.6335601069905,5.52187993221448e-134,6.75802805340341e-132
"ENSG00000251680.6",9.49728789168453,1.5560828079199,0.46529193871344,3.34431499548985,0.000824860239085778,0.00294945045649197
"ENSG00000252690.3",29.8538634080236,1.31760091888477,0.28882804164179,4.5618871055425,5.06959050258655e-06,2.614417243481e-05
"ENSG00000253148.1",1.13437090399385,3.53424381889377,1.26979750377249,2.78331293642785,0.00538068804391463,0.0157644206292058
"ENSG00000253154.2",2.0391490035927,-4.56397062746768,1.15358228651386,-3.95634596753393,7.61049209353686e-05,0.000331734660220949
"ENSG00000253171.1",1.84727559112591,-3.12287090415316,1.16317972754288,-2.68477074540318,0.00725795717146399,0.0205511091430926
